filename,width,height,class,xmin,ymin,xmax,ymax
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,216,153,284,295
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,1743,132,1811,315
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,150,95,233,295
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1368,463,1417,490
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1482,435,1551,497
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1694,435,1781,528
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1017,447,1103,483
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,30,362,98,678
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,people,931,451,958,522
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,1161,389,1186,434
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,803,387,821,431
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,824,394,845,435
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,617,438,790,581
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,1387,472,1440,517
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,1331,464,1376,496
