filename,width,height,class,xmin,ymin,xmax,ymax
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,car,88,414,284,514
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,car,998,463,1027,486
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,car,1490,451,1613,517
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,car,860,456,915,509
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,car,926,462,945,483
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,people,1048,456,1071,498
frame_7_png.rf.0636d8ad65023425df9dc74430ce2ac0.jpg,1824,940,people,948,453,963,488
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,people,931,451,958,522
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,1161,389,1186,434
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,803,387,821,431
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,traffic light,824,394,845,435
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,617,438,790,581
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,1387,472,1440,517
frame_11_png.rf.b1b9ce7e1a0a412996f790a6ae779e45.jpg,1824,940,car,1331,464,1376,496
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,620,437,676,602
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,365,406,428,605
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,585,440,620,546
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,538,432,576,548
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,605,305,640,397
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,498,265,542,376
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,1355,298,1386,387
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,541,299,578,377
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,1434,261,1473,368
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,1417,301,1441,371
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,car,1624,467,1717,539
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,car,1521,449,1603,510
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,car,1409,445,1458,498
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,car,1462,463,1497,493
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,1610,357,1645,432
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,traffic light,1664,352,1699,426
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,678,430,726,511
frame_14_png.rf.b3da6547af386a3542a418db1dd67d57.jpg,1824,940,people,487,427,523,504
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,people,833,454,868,539
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,people,675,454,696,517
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,528,448,677,571
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,1238,478,1281,517
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,766,478,811,515
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,1299,468,1332,489
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,1278,477,1301,506
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,576,439,626,454
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,car,1794,490,1823,537
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,truck,1289,296,1587,619
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,traffic light,658,407,681,446
16_png.rf.c0c1ff26508979dd862dcd3d13f9d0a9.jpg,1824,940,traffic light,1036,401,1069,440
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,people,742,452,781,551
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,people,603,453,626,524
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,people,538,454,563,506
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,car,674,478,734,517
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,car,372,449,561,602
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,car,1277,481,1340,534
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,car,1248,479,1290,525
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,car,1723,535,1823,674
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,traffic light,572,398,600,443
17_png.rf.dae764e488d114f5bae5c813e475b05a.jpg,1824,940,traffic light,1005,389,1046,435
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,truck,1377,290,1565,577
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,traffic light,1149,410,1160,439
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,traffic light,897,410,909,440
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,traffic light,911,414,925,442
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,995,466,1026,492
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,1331,466,1374,497
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,912,463,938,490
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,1704,474,1760,536
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,820,444,904,527
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,people,940,452,955,500
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,people,1034,455,1053,508
frame_9_png.rf.de6765ce67d7cacf02dfe57e095645c1.jpg,1824,940,car,1759,437,1821,540
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,339,399,415,656
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,449,419,499,572
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,533,419,595,590
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,615,432,649,496
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,503,436,542,571
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,399,196,462,348
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,1577,208,1627,346
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,216,153,284,295
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,1743,132,1811,315
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,traffic light,150,95,233,295
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1368,463,1417,490
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1482,435,1551,497
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1694,435,1781,528
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,car,1017,447,1103,483
frame_15_png.rf.371aba02decab50d0a6393a39a7f786d.jpg,1824,940,people,30,362,98,678
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,people,235,409,295,647
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,people,517,420,561,547
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,1444,468,1467,491
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,1513,468,1570,514
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,1475,468,1512,498
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,people,159,367,247,696
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,1129,447,1224,485
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,1601,439,1691,519
frame_16_png.rf.e5867c48b5cb85246ed16c0e5a8865b9.jpg,1824,940,car,5,351,93,654
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,137,412,195,636
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,261,434,304,587
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,466,437,511,582
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,423,440,459,569
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,331,433,369,590
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,people,366,426,435,653
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,car,1685,491,1768,586
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,car,1570,477,1608,512
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,car,457,474,539,515
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,car,504,474,539,515
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,car,1512,452,1564,534
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,truck,1609,432,1712,549
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,traffic light,310,290,351,398
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,traffic light,385,317,422,408
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,traffic light,1393,282,1438,384
20_png.rf.d46e5a766a401ccbe5995ce5444eee9e.jpg,1824,940,traffic light,1477,258,1526,376
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,people,985,449,1007,508
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,truck,1519,457,1822,689
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,traffic light,1152,398,1167,433
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,traffic light,853,395,869,433
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,traffic light,871,401,889,437
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,car,948,462,989,491
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,car,742,443,859,542
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,people,905,450,922,504
frame_10_png.rf.b0394f85db9da1d82e2a0c9fd4fab2a9.jpg,1824,940,people,874,454,890,497
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,car,103,476,230,551
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,car,878,476,922,508
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,truck,1545,440,1698,537
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,car,739,458,831,533
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,truck,1228,396,1307,524
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,car,1723,401,1784,584
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,traffic light,1074,422,1094,449
15_png.rf.6d0717003b600eef57c073a8ef0fda72.jpg,1824,940,traffic light,808,425,822,452
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,741,449,789,563
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,660,450,689,532
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,577,449,611,541
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,516,440,543,510
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,560,452,583,527
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,people,610,447,640,530
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,car,310,442,574,645
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,car,1417,484,1486,544
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,car,1378,480,1427,529
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,truck,1370,444,1434,486
18_png.rf.e3fbd770f7ded4263241b3957821a4c8.jpg,1824,940,traffic light,617,386,653,437
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,people,756,442,814,558
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,people,541,422,599,557
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,people,674,442,702,524
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,people,636,436,665,524
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,people,713,448,740,521
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,traffic light,707,350,733,416
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,traffic light,1279,325,1307,400
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,traffic light,649,330,679,405
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,traffic light,680,353,704,407
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,traffic light,1244,344,1267,407
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,car,1658,460,1759,552
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,car,0,351,346,827
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,car,1460,465,1515,517
frame_13_png.rf.734f0de2f23fd04115c8193148f20891.jpg,1824,940,car,1374,446,1413,494
22_png.rf.de2110bc1ccc79a1f143216d1c14824b.jpg,1824,940,car,1431,486,1585,569
22_png.rf.de2110bc1ccc79a1f143216d1c14824b.jpg,1824,940,car,696,479,780,520
22_png.rf.de2110bc1ccc79a1f143216d1c14824b.jpg,1824,940,car,1665,477,1711,519
22_png.rf.de2110bc1ccc79a1f143216d1c14824b.jpg,1824,940,truck,1307,464,1406,509
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,truck,1281,363,1389,524
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,traffic light,1130,416,1141,441
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,0,448,63,545
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,1005,464,1038,491
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,1626,443,1720,513
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,823,481,889,524
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,1035,465,1088,489
frame_8_png.rf.fcf4e066921a91cd38df3cbaadd16bfd.jpg,1824,940,car,855,458,906,508
